r2,loss,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-0.012308466017842632,4.487062324187718e-05,3.95705246925354,True,False,,,76,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-58,1690460398,421.96975469589233,2616017,cool-unicorn,128.131.172.180,421.96975469589233,0,76,0.001989603042602539
-0.012915324194128424,4.50565385108348e-05,4.674023628234863,True,False,,,77,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-20-02,1690460402,426.6437783241272,2616017,cool-unicorn,128.131.172.180,426.6437783241272,0,77,0.001989603042602539
-0.01300271115048273,4.470306885195896e-05,5.238399505615234,True,False,,,78,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-20-07,1690460407,431.88217782974243,2616017,cool-unicorn,128.131.172.180,431.88217782974243,0,78,0.001989603042602539
-0.011415082009208781,4.536382402875461e-05,5.199931383132935,True,False,,,79,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-20-13,1690460413,437.08210921287537,2616017,cool-unicorn,128.131.172.180,437.08210921287537,0,79,0.001989603042602539
-0.013370402770039567,4.4719301513396204e-05,5.244599342346191,True,False,,,80,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-20-18,1690460418,442.32670855522156,2616017,cool-unicorn,128.131.172.180,442.32670855522156,0,80,0.001989603042602539
-0.013057714215381754,4.4433694711187854e-05,5.207849740982056,True,False,,,81,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-20-23,1690460423,447.5345582962036,2616017,cool-unicorn,128.131.172.180,447.5345582962036,0,81,0.001989603042602539
-0.013120781572732831,4.497333793551661e-05,5.243805170059204,True,False,,,82,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-20-28,1690460428,452.7783634662628,2616017,cool-unicorn,128.131.172.180,452.7783634662628,0,82,0.001989603042602539
-0.014146041296233973,4.49212639068719e-05,5.199077844619751,True,False,,,83,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-20-34,1690460434,457.97744131088257,2616017,cool-unicorn,128.131.172.180,457.97744131088257,0,83,0.001989603042602539
-0.014245174204366119,4.5080349082127213e-05,5.22487998008728,True,False,,,84,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-20-39,1690460439,463.20232129096985,2616017,cool-unicorn,128.131.172.180,463.20232129096985,0,84,0.001989603042602539
-0.012975759633480095,4.431177512742579e-05,5.202802419662476,True,False,,,85,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-20-44,1690460444,468.4051237106323,2616017,cool-unicorn,128.131.172.180,468.4051237106323,0,85,0.001989603042602539
-0.01222107701418368,4.641910709324293e-05,5.226278781890869,True,False,,,86,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-20-49,1690460449,473.6314024925232,2616017,cool-unicorn,128.131.172.180,473.6314024925232,0,86,0.001989603042602539
-0.010582466509690103,4.5658027374884114e-05,5.2184226512908936,True,False,,,87,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-20-54,1690460454,478.8498251438141,2616017,cool-unicorn,128.131.172.180,478.8498251438141,0,87,0.001989603042602539
-0.01011530709093521,4.8174690164159983e-05,5.227198839187622,True,False,,,88,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-21-00,1690460460,484.0770239830017,2616017,cool-unicorn,128.131.172.180,484.0770239830017,0,88,0.001989603042602539
-0.011494935119509709,4.545885167317465e-05,5.195868015289307,True,False,,,89,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-21-05,1690460465,489.272891998291,2616017,cool-unicorn,128.131.172.180,489.272891998291,0,89,0.001989603042602539
-0.014620493858031509,4.4221465941518545e-05,5.228579521179199,True,False,,,90,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-21-10,1690460470,494.5014715194702,2616017,cool-unicorn,128.131.172.180,494.5014715194702,0,90,0.001989603042602539
-0.013360238325029045,4.4714477553498e-05,5.189586162567139,True,False,,,91,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-21-15,1690460475,499.69105768203735,2616017,cool-unicorn,128.131.172.180,499.69105768203735,0,91,0.001989603042602539
-0.011336072062844666,4.782821633853018e-05,5.224385976791382,True,False,,,92,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-21-21,1690460481,504.91544365882874,2616017,cool-unicorn,128.131.172.180,504.91544365882874,0,92,0.001989603042602539
-0.01268332473839214,4.636248559108935e-05,5.2034947872161865,True,False,,,93,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-21-26,1690460486,510.1189384460449,2616017,cool-unicorn,128.131.172.180,510.1189384460449,0,93,0.001989603042602539
-0.015491433312114927,4.489020648179576e-05,5.235992670059204,True,False,,,94,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-21-31,1690460491,515.3549311161041,2616017,cool-unicorn,128.131.172.180,515.3549311161041,0,94,0.001989603042602539
-0.012674487971843987,4.841700501856394e-05,5.2039570808410645,True,False,,,95,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-21-36,1690460496,520.5588881969452,2616017,cool-unicorn,128.131.172.180,520.5588881969452,0,95,0.001989603042602539
-0.014775109537910558,4.464809171622619e-05,5.2179648876190186,True,False,,,96,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-21-41,1690460501,525.7768530845642,2616017,cool-unicorn,128.131.172.180,525.7768530845642,0,96,0.001989603042602539
-0.014299559943004993,4.61100171378348e-05,5.212373495101929,True,False,,,97,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-21-47,1690460507,530.9892265796661,2616017,cool-unicorn,128.131.172.180,530.9892265796661,0,97,0.001989603042602539
-0.01471836589782904,4.5169876102590933e-05,5.231822729110718,True,False,,,98,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-21-52,1690460512,536.2210493087769,2616017,cool-unicorn,128.131.172.180,536.2210493087769,0,98,0.001989603042602539
